id,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,OperatingSystems,Browser,Region,TrafficType,Weekend
9567,0,0,0,0,16,885.75,0,0.025,0,0,2,2,1,2,TRUE
9568,0,0,0,0,16,219.55,0,0.014583333,0,0,4,1,1,20,FALSE
9569,0,0,0,0,1,0,0.2,0.2,0,0,2,2,8,1,FALSE
9570,0,0,0,0,3,47.5,0.1,0.166666667,0,0,3,3,3,1,FALSE
9571,4,113.8333333,0,0,3,23.66666667,0,0.05625,0,0,2,2,6,2,TRUE
9572,14,243.1666667,0,0,34,671.6428571,0,0.016216216,0,0,4,5,3,1,FALSE
9573,9,145.7708333,8,408.5,139,6566.867562,0.003477444,0.015531015,67.39709637,0,2,2,3,2,TRUE
9574,6,102,0,0,11,501.5,0,0.007142857,0,0,4,1,1,8,FALSE
9575,0,0,0,0,12,770.25,0,0.033333333,0,0,2,4,1,8,FALSE
9576,2,68.33333333,0,0,38,1370.038095,0,0.004444444,0,0,3,2,4,2,TRUE
9577,7,743.5824176,4,909.25,337,11835.10389,0.005228377,0.015719446,0,0,1,2,1,2,FALSE
9578,0,0,0,0,1,0,0.2,0.2,0,0,3,2,3,1,FALSE
9579,7,218.8333333,0,0,33,916.4583333,0,0.013333333,0,0,2,2,1,2,FALSE
9580,0,0,0,0,4,132.5,0.175,0.183333333,0,0,3,2,4,13,TRUE
9581,3,30,1,0,3,14,0,0.028571429,0,0,2,4,4,2,FALSE
9582,0,0,0,0,1,0,0.2,0.2,0,0,2,2,1,1,FALSE
9583,5,170.25,0,0,55,3057.045833,0.011666667,0.018737892,0,0,2,2,4,2,FALSE
9584,0,0,0,0,2,442.5,0,0.1,0,0,4,2,4,3,FALSE
9585,9,151.5666667,0,0,54,2446.144571,0.004678363,0.009409888,1.943058508,0,3,2,1,3,TRUE
9586,12,238.4833333,0,0,13,269.2333333,0,0.01,0,0,2,10,1,3,FALSE
9587,2,110.5,1,48,5,156,0,0.028571429,0,0,2,2,1,2,FALSE
9588,1,34.5,0,0,24,819.15,0,0.001449275,0,0,1,1,2,2,FALSE
9589,0,0,0,0,23,1434.908333,0,0.030952381,0,0,1,1,1,2,FALSE
9590,2,122,0,0,8,177.25,0,0.025,0,0,2,2,1,3,FALSE
9591,0,0,0,0,81,1950.840873,0.004938272,0.024773663,0,0,2,2,1,2,FALSE
9592,0,0,0,0,3,116.75,0,0.066666667,0,0,3,2,1,10,TRUE
9593,6,75.41666667,1,105,21,752.5666667,0.015384615,0.022435897,7.072429969,0,1,1,4,10,TRUE
9594,4,736,1,9,99,2171.547149,0.016281269,0.029507982,4.495585092,0,3,2,4,13,TRUE
9595,8,463.75,4,337.5,157,6123.741494,0.007198364,0.019816374,0,0,2,2,7,2,TRUE
9596,0,0,2,5.5,141,4310.775,0.001408451,0.013891039,0,0,2,2,1,2,FALSE
9597,7,42,0,0,23,502.525,0.007142857,0.021428571,0,0,2,5,3,3,TRUE
9598,6,171.5,3,178.5,26,1565.958333,0.005882353,0.017647059,8.045767732,0,2,2,4,2,FALSE
9599,5,82,1,137.5,118,2595.095833,0.001680672,0.012371615,38.7483363,0,2,2,1,1,FALSE
9600,2,41.5,0,0,22,1140.15,0.005555556,0.039814815,5.00765405,0,1,1,1,10,FALSE
9601,0,0,0,0,1,0,0.2,0.2,0,0,1,2,3,1,FALSE
9602,5,488.462963,0,0,56,3327.537566,0.006578947,0.022060248,0,0,2,2,3,1,FALSE
9603,0,0,0,0,17,664.5,0,0.011764706,0,0,4,1,9,2,FALSE
9604,9,140.875,0,0,95,2625.185014,0.003,0.027077656,2.815539375,0,2,2,4,1,FALSE
9605,0,0,2,485.8333333,89,3747.814286,0.013636364,0.030211039,0,0,1,1,1,2,TRUE
9606,1,8,2,61.5,31,1126.25,0,0.024242424,0,0,4,2,1,2,FALSE
9607,2,36.75,2,9,20,393.5833333,0.008333333,0.033872603,0,0,1,1,3,6,FALSE
9608,2,22.9,0,0,145,5962.732411,0.002857143,0.013265367,0.780277403,0,2,10,7,3,TRUE
9609,4,99.5,0,0,3,21.25,0,0.05,0,0,1,1,2,8,TRUE
9610,0,0,0,0,4,121.75,0,0.05,0,0,1,8,9,2,FALSE
9611,2,65.5,0,0,11,263,0,0.016666667,46.308063,0,2,2,1,2,FALSE
9612,2,78,0,0,22,325,0,0.007246377,19.10349568,0,4,1,3,1,TRUE
9613,0,0,0,0,5,178.8333333,0,0.04,0,0,2,2,7,13,TRUE
9614,0,0,0,0,9,165.5833333,0.007407407,0.06,0,0,3,2,1,3,FALSE
9615,1,63.5,0,0,7,58.9,0,0.025,0,0,1,1,2,2,FALSE
9616,1,0,3,447.5,27,1381.75,0.006896552,0.034482759,0,0,2,2,1,2,TRUE
9617,5,408.4083333,2,47.5,54,1547.477273,0,0.017333333,0,0,2,2,3,2,TRUE
9618,0,0,0,0,19,465.6333333,0,0.026315789,0,0,1,1,1,2,TRUE
9619,0,0,0,0,10,328.5,0,0.041666667,0,0,2,2,7,6,FALSE
9620,3,70.5,0,0,44,737.1819347,0.005581395,0.023137121,0,0,1,1,4,1,TRUE
9621,0,0,0,0,5,55.5,0,0.04,0,0,3,2,3,6,FALSE
9622,0,0,0,0,11,145,0.018181818,0.036363636,0,0,1,1,1,10,FALSE
9623,0,0,2,478.9166667,5,204,0.057142857,0.104081633,0,0,3,2,1,13,FALSE
9624,1,17,0,0,17,1340.583333,0.047058824,0.071568627,0,0,3,2,1,2,FALSE
9625,0,0,0,0,51,742.9603175,0.003921569,0.012121212,0,0,1,1,3,2,TRUE
9626,0,0,0,0,17,2186.961538,0.01875,0.02422619,0,0,1,1,1,10,FALSE
9627,2,21.75,0,0,6,84.25,0.033333333,0.044444444,0,0,3,2,4,20,FALSE
9628,0,0,0,0,64,4492.311111,0.004761905,0.022705971,0,0,2,2,3,2,FALSE
9629,2,49.8,0,0,41,857.2666667,0.012195122,0.0242741,5.850665427,0,2,2,1,1,FALSE
9630,1,75,0,0,19,1773.375,0.011764706,0.030392157,28.11635484,0,2,2,1,13,FALSE
9631,5,46.14285714,0,0,51,1346.630231,0.007126437,0.029719534,0,0,2,2,3,2,TRUE
9632,0,0,0,0,1,0,0.2,0.2,0,0,3,2,7,20,FALSE
9633,0,0,0,0,30,805.8333333,0,0.003333333,0,0,1,1,3,8,FALSE
9634,2,1668.5,4,35,18,1372.975,0,0.017391304,41.64625944,0,2,2,1,6,FALSE
9635,0,0,1,14.75,30,2445.066667,0.033333333,0.026888889,0,0,3,2,3,3,FALSE
9636,5,426.7,1,200,72,4140.333766,0.001315789,0.024597953,0,0,3,2,4,2,FALSE
9637,0,0,0,0,23,348.3833333,0.008695652,0.004347826,0,0,1,1,3,2,FALSE
9638,0,0,0,0,15,325.5,0.02,0.058666667,0,0,2,2,1,1,FALSE
9639,0,0,0,0,64,1911.610665,0.0125,0.026739194,0,0,1,2,2,10,TRUE
9640,8,388.7916667,1,944.75,17,1464.416667,0.019047619,0.034920635,0,0,1,1,4,3,FALSE
9641,2,40.5,1,4,19,472.5416667,0,0.005,0,0,1,1,4,2,FALSE
9642,0,0,0,0,38,1593.583333,0,0.010526316,0,0,2,2,2,1,FALSE
9643,5,87.75,0,0,6,135.0833333,0,0.009090909,0,0,1,1,2,2,TRUE
9644,1,0,0,0,77,4350.647321,0.012727273,0.023842532,14.38546841,0,2,2,1,2,FALSE
9645,2,56,0,0,33,1399.15,0,0.011290323,12.45078371,0,1,1,2,8,TRUE
9646,1,3.5,0,0,49,663.5277778,0,0.005319149,0,0,2,2,3,2,FALSE
9647,7,146.7,5,195,42,1717.666667,0.001960784,0.029981326,0,0,2,2,1,2,FALSE
9648,0,0,0,0,34,740.3071429,0,0.014052288,0,0,2,2,1,2,TRUE
9649,0,0,0,0,7,105,0,0.033333333,0,0,2,2,1,8,FALSE
9650,5,173.5416667,5,109.75,38,1859.382937,0.004545455,0.009090909,0,0,3,2,8,10,TRUE
9651,0,0,0,0,29,874.952381,0.004597701,0.044367816,0,0,1,1,1,2,FALSE
9652,6,264.4166667,0,0,22,1275.092424,0,0.013512907,65.74605279,0,3,2,5,2,FALSE
9653,5,97,0,0,53,3372.748214,0.003773585,0.002515723,0,0,2,2,7,2,FALSE
9654,4,190,0,0,53,1328.626894,0.017857143,0.022238793,0,0,1,1,1,10,TRUE
9655,10,175.4666667,1,7,82,2378.377381,0.004318937,0.017004257,13.9750483,0,3,2,1,13,FALSE
9656,0,0,0,0,2,67.5,0,0.1,0,0,2,2,7,13,FALSE
9657,6,276.75,0,0,12,342.125,0,0.007142857,0,0,1,2,3,2,FALSE
9658,0,0,0,0,27,1009.375,0.007407407,0.040740741,0,0,2,2,1,2,TRUE
9659,0,0,2,52.5,18,502,0,0.01,0,0,8,2,9,2,TRUE
9660,0,0,0,0,6,530,0.016666667,0.041666667,0,0,3,2,3,2,TRUE
9661,2,146,2,52.25,1,0,0,0.04,0,0,1,1,1,2,FALSE
9662,0,0,0,0,7,340.5,0,0.028571429,0,0,2,4,4,2,TRUE
9663,4,1946,0,0,31,731,0,0.005882353,0,0,2,2,4,2,TRUE
9664,0,0,0,0,25,948.3428571,0,0.009,0,0,2,4,1,3,FALSE
9665,1,75,2,34.5,100,4436.376299,0,0.007150715,0,0,2,2,1,2,FALSE
9666,1,9,0,0,10,219.5,0,0.027272727,0,0,2,2,1,11,FALSE
9667,0,0,2,0,3,56.75,0.1,0.125,0,0,1,1,1,2,FALSE
9668,3,40.5,0,0,20,758.75,0,0.02,38.26667925,0,2,2,8,3,FALSE
9669,0,0,0,0,4,72.5,0,0.05,0,0,1,1,8,10,FALSE
9670,5,64.58333333,0,0,36,1334.083333,0,0.005405405,0,0,2,2,3,2,FALSE
9671,6,152,0,0,17,450.75,0.028571429,0.052380952,14.10739957,0,1,8,3,11,FALSE
9672,0,0,0,0,3,1952.5,0.066666667,0.122222222,0,0,1,1,2,1,FALSE
9673,0,0,0,0,3,121.5,0,0.007407407,0,0,1,1,1,2,TRUE
9674,0,0,0,0,2,0,0.2,0.2,0,0,1,1,9,1,FALSE
9675,11,320,0,0,36,776.1666667,0,0.014880952,0,0,3,2,1,13,FALSE
9676,0,0,0,0,83,3091.146033,0.004938272,0.019075614,0,0,2,2,1,1,FALSE
9677,1,51.5,0,0,27,818.3166667,0.007407407,0.017354497,0,0,3,2,1,13,FALSE
9678,0,0,0,0,14,684.75,0,0.014285714,0,0,2,2,9,2,FALSE
9679,0,0,0,0,27,1224.541667,0,0.024691358,0,0,4,2,1,2,TRUE
9680,0,0,0,0,12,459.0833333,0.004545455,0.084545455,0,0,2,2,1,2,FALSE
9681,0,0,0,0,6,474.3333333,0,0.01,0,0,1,1,3,3,FALSE
9682,0,0,0,0,11,315,0,0.036363636,0,0,3,2,6,2,TRUE
9683,6,93,2,23,37,783.875,0.003409091,0.031709957,0,0,2,2,1,11,TRUE
9684,6,167,0,0,71,1445.458333,0.004054054,0.013963964,12.30811748,0,3,2,1,10,FALSE
9685,0,0,0,0,19,517,0.010526316,0.026315789,0,0,4,1,7,1,TRUE
9686,0,0,0,0,7,444,0,0.028571429,59.75418351,0,1,1,2,8,TRUE
9687,0,0,0,0,87,1197.700198,0,0.002352941,38.00063931,0,2,2,1,2,FALSE
9688,0,0,0,0,3,16,0.066666667,0.133333333,0,0,2,4,7,3,FALSE
9689,6,185.9904762,5,111.1666667,179,10415.78364,0.002551834,0.020876741,18.08361086,0,2,2,3,2,TRUE
9690,6,114.2591575,9,352.0833333,119,6245.704152,0.003125,0.012179841,32.32493691,0,3,2,1,2,TRUE
9691,7,399.25,1,298,85,2409.875,0.006818182,0.017267562,10.1319644,0,3,2,1,2,FALSE
9692,0,0,0,0,52,2004.708333,0,0.019337607,0,0,2,2,3,1,FALSE
9693,1,113.75,0,0,26,1905.078571,0.022666667,0.0346,11.70614611,0,3,2,2,1,FALSE
9694,0,0,0,0,22,903.4305556,0.00952381,0.021428571,0,0,2,2,7,8,FALSE
9695,0,0,0,0,1,0,0.2,0.2,0,0,8,2,9,3,FALSE
9696,5,943,2,16,7,935.6666667,0,0.0375,0,0,2,2,3,6,TRUE
9697,0,0,2,22,41,979.375,0.004651163,0.009302326,0,0,2,2,3,2,TRUE
9698,2,126,0,0,6,127.1666667,0.05,0.04375,0,0,3,2,5,3,TRUE
9699,1,73,0,0,23,1280.45,0,0.008695652,36.54680355,0,2,4,1,2,FALSE
9700,0,0,0,0,9,427,0,0.025,13.1168283,0,1,1,1,2,TRUE
9701,0,0,0,0,2,93,0,0.05,0,0,3,2,5,2,FALSE
9702,1,8,0,0,27,787.5357143,0,0.005142857,0,0,3,2,1,20,FALSE
9703,0,0,0,0,8,210.4,0,0.05,0,0,1,1,3,8,TRUE
9704,0,0,0,0,11,257.75,0,0.024242424,0,0,3,2,2,2,FALSE
9705,16,180.6666667,1,649.25,113,8041.58887,0.007936508,0.026808161,0,0,2,6,7,1,FALSE
9706,6,634.5,3,312.75,172,7017.192635,0.001396648,0.019865374,0,0,2,4,1,2,FALSE
9707,0,0,0,0,38,1244.35,0.039473684,0.053909774,0,0,1,1,1,2,FALSE
9708,7,253.1,0,0,40,1591.888095,0,0.012186396,48.66217061,0,2,2,3,2,TRUE
9709,5,121.2666667,0,0,8,114.6,0,0.01,0,0,1,1,1,2,TRUE
9710,12,176.9638554,9,266.875,351,8650.048771,0.012452132,0.027372411,1.984555788,0,3,2,1,3,FALSE
9711,0,0,0,0,8,123,0.025,0.029166667,0,0,3,2,3,11,TRUE
9712,0,0,0,0,1,0,0.2,0.2,0,0,1,1,4,1,FALSE
9713,2,88,10,719,54,1986.553118,0.005128205,0.019939049,25.82676446,0,1,1,2,2,FALSE
9714,8,381.45,2,64.5,31,1363.7,0.011111111,0.027830688,13.89178731,0,1,1,1,2,FALSE
9715,2,30,2,33,162,3753.19449,0,0.003477932,77.10821943,0,2,2,1,8,FALSE
9716,0,0,0,0,2,0,0.2,0.2,0,0,1,1,1,1,FALSE
9717,5,180.5,0,0,28,1070.625,0,0.022427035,0,0,3,2,6,3,FALSE
9718,2,20,0,0,15,1839.25,0,0.004444444,0,0,2,2,9,2,FALSE
9719,0,0,0,0,1,0,0.2,0.2,0,0,3,2,7,13,FALSE
9720,5,255.75,0,0,70,1787.479365,0.004285714,0.019809524,0,0,2,4,1,3,FALSE
9721,17,323.3636364,0,0,45,1534.825143,0.002678571,0.020699598,7.180348301,0,1,1,3,10,FALSE
9722,2,58.5,0,0,11,1568.5,0,0.036363636,0,0,2,2,7,2,FALSE
9723,5,60.5,0,0,9,111.5,0.026666667,0.04,0,0,2,2,9,1,FALSE
9724,3,131.5,0,0,94,2332.109524,0.001030928,0.009450172,0,0,2,2,9,10,FALSE
9725,0,0,0,0,13,598.5,0,0.016666667,0,0,2,10,7,2,FALSE
9726,3,163.375,0,0,4,24,0,0.028571429,0,0,2,2,1,3,TRUE
9727,1,18,2,13,20,1287.27381,0.015873016,0.038095238,0,0,3,2,4,2,FALSE
9728,13,216.3333333,1,9,59,985.3151515,0,0.004545455,167.2308336,0,2,2,4,10,TRUE
9729,0,0,0,0,23,2420.65,0.013043478,0.047826087,0,0,4,1,9,3,FALSE
9730,1,0,0,0,9,300.3333333,0.041666667,0.06875,0,0,3,2,9,1,FALSE
9731,3,114.125,1,13,64,1602.94026,0.013432836,0.028731343,29.88386066,0,3,2,1,3,TRUE
9732,10,1455.35,0,0,66,1646.612195,0.007142857,0.029065112,0,0,2,2,1,2,TRUE
9733,6,198.5,0,0,41,1824.083333,0,0.01,0,0,3,2,3,11,FALSE
9734,13,493.75,0,0,22,1525,0.008,0.018666667,25.00423187,0,3,2,1,1,TRUE
9735,0,0,0,0,6,114.4166667,0,0.016666667,0,0,3,2,1,6,TRUE
9736,0,0,0,0,53,1768.657051,0,0.003921569,0,0,2,4,3,2,FALSE
9737,8,2086.75,1,46.5,81,5546,0.002325581,0.014562569,15.56462164,0,2,2,1,2,FALSE
9738,9,177.3333333,0,0,70,2346.220238,0.002898551,0.003457557,0,0,1,1,5,3,FALSE
9739,0,0,0,0,19,2177.333333,0,0.010526316,0,0,2,4,1,2,FALSE
9740,17,239.9288462,2,60.5,49,1929.185664,0.017486339,0.025063352,2.580028334,0,3,2,1,13,FALSE
9741,2,136.5,0,0,8,1261.5,0,0.01,0,0,8,1,3,2,TRUE
9742,0,0,0,0,41,898.15,0,0.011282051,19.51010101,0,2,5,3,1,FALSE
9743,5,111.3,0,0,138,4172.11572,0,0.008337205,17.63434621,0,2,2,9,2,FALSE
9744,0,0,0,0,7,143,0,0.028571429,0,0,2,5,2,3,FALSE
9745,4,85,0,0,3,43.5,0,0.05,0,0,1,1,1,8,TRUE
9746,4,24.5,0,0,29,749.125,0.005882353,0.02745098,0,0,1,1,3,2,FALSE
9747,5,448.5,4,52,81,2537.807082,0.013793103,0.028674678,0,0,3,2,3,2,TRUE
9748,0,0,0,0,11,580.25,0.022222222,0.044444444,0,0,3,2,1,2,TRUE
9749,5,111,1,11,55,3494.06746,0,0.029188713,4.007065498,0,2,2,3,1,FALSE
9750,3,16,6,137.8333333,15,1605.583333,0.011594203,0.037267081,0,0,2,10,1,2,FALSE
9751,5,45,0,0,59,1100.475,0,0.008391881,24.7526533,0,2,5,4,2,TRUE
9752,4,112.875,0,0,6,134.675,0,0.037037037,0,0,1,2,1,2,FALSE
9753,0,0,0,0,9,296.3928571,0,0.025,0,0,1,1,1,3,FALSE
9754,0,0,0,0,20,691.75,0,0.003333333,0,0,3,2,4,2,FALSE
9755,0,0,0,0,9,444,0,0.044444444,0,0,2,2,6,13,FALSE
9756,13,311.8300935,4,201.5,166,6850.499335,0,0.017541022,4.115853586,0,2,2,1,3,FALSE
9757,5,152.5,0,0,15,291.1666667,0,0.02,0,0,4,1,1,2,TRUE
9758,0,0,0,0,8,232.5,0,0.05,0,0,4,2,1,2,FALSE
9759,0,0,0,0,40,2046.832418,0.004166667,0.033880952,0,0,1,8,1,11,FALSE
9760,3,83,4,220.25,106,2974.734799,0.005165165,0.02044187,19.03391341,0,2,2,7,2,FALSE
9761,0,0,0,0,13,277,0,0.015384615,0,0,4,1,1,8,FALSE
9762,4,92.75,0,0,9,108.25,0,0.021428571,0,0,2,2,3,2,FALSE
9763,2,64.5,0,0,24,1151.136905,0,0.0186,15.27655756,0,2,2,3,2,FALSE
9764,0,0,3,584,66,2060.508333,0.005797101,0.022567288,0,0,2,2,1,1,FALSE
9765,9,201.3666667,1,204,116,2764.290278,0.000655738,0.005854801,42.7752197,0,3,2,2,2,FALSE
9766,1,11,0,0,15,175.75,0,0.025,0,0,1,1,2,2,FALSE
9767,1,466,0,0,6,609.5416667,0.033333333,0.116666667,0,0,2,2,1,2,FALSE
9768,0,0,0,0,64,2264.091667,0.00625,0.008854167,0,0,1,1,3,10,FALSE
9769,2,75,0,0,9,349,0,0.01,0,0,2,4,3,8,FALSE
9770,0,0,0,0,1,0,0.2,0.2,0,0,2,2,2,1,FALSE
9771,0,0,0,0,11,546.75,0.036363636,0.054545455,0,0,2,2,5,1,FALSE
9772,10,317.9583333,4,821,20,781.425,0,0.002666667,0,0,2,2,7,2,FALSE
9773,0,0,0,0,8,463.6666667,0,0.0375,0,0,1,1,1,3,FALSE
9774,2,20,0,0,66,3391.68588,0.028955224,0.038335618,0,0,3,2,8,1,FALSE
9775,2,63,0,0,4,43.75,0.016666667,0.016666667,0,0,1,2,3,2,FALSE
9776,0,0,0,0,41,1423.833333,0.007317073,0.030243902,0,0,2,2,1,1,FALSE
9777,0,0,0,0,1,0,0.2,0.2,0,0,3,2,4,13,FALSE
9778,4,157,0,0,20,834.075,0,0.013333333,4.84736534,0,2,2,1,2,FALSE
9779,0,0,0,0,21,706.7,0.052380952,0.074716553,0,0,3,2,3,2,FALSE
9780,0,0,0,0,35,806.125,0.012121212,0.024444444,0,0,1,1,4,2,FALSE
9781,13,295.9285714,5,17.9,154,6759.311928,0.005767417,0.02883646,0,0,2,2,3,10,FALSE
9782,0,0,0,0,1,0,0.2,0.2,0,0,3,2,1,1,TRUE
9783,0,0,0,0,12,440.75,0,0.041666667,0,0,2,2,6,1,TRUE
9784,1,20,1,115,50,1404.459091,0.013,0.044,0,0,2,2,2,2,TRUE
9785,8,288.0875,0,0,20,326.9277778,0.033333333,0.059464286,0,0,3,2,1,1,TRUE
9786,5,92.5625,0,0,2,99.5,0,0.022222222,0,0,2,2,1,8,TRUE
9787,0,0,0,0,6,137,0.066666667,0.1,0,0,1,1,1,1,FALSE
9788,0,0,0,0,2,64.5,0,0.05,0,0,3,2,8,2,FALSE
9789,5,83,0,0,69,2517.216667,0.000342466,0.021765601,0,0,2,2,9,2,FALSE
9790,1,7.5,0,0,63,3060.055556,0.024623656,0.03604734,0,0,3,2,1,3,FALSE
9791,10,322.8333333,1,12,28,866.2166667,0.006451613,0.012903226,0,0,2,4,7,1,FALSE
9792,0,0,0,0,8,188,0.05,0.0875,0,0,1,1,2,1,FALSE
9793,0,0,0,0,49,2110.124603,0,0.004081633,62.93549178,0,2,2,1,10,FALSE
9794,1,65.5,1,0,82,5316.459524,0.005,0.01125,77.25951671,0,1,1,9,3,TRUE
9795,0,0,0,0,15,176.7666667,0.0125,0.051041667,0,0,2,2,1,2,FALSE
9796,0,0,0,0,9,591.25,0,0.022222222,0,0,2,2,6,13,FALSE
9797,2,197.5,0,0,17,820.5,0.011111111,0.011111111,0,0,1,1,1,8,FALSE
9798,0,0,0,0,5,368,0,0.016666667,0,0,4,1,2,1,TRUE
9799,0,0,0,0,3,158,0.033333333,0.033333333,0,0,1,1,1,3,FALSE
9800,0,0,0,0,5,72,0,0.05,0,0,3,2,1,2,FALSE
9801,0,0,0,0,49,2990.3125,0.012244898,0.038231293,0,0,3,2,7,13,FALSE
9802,0,0,0,0,37,2152.588889,0.001081081,0.017747748,0,0,3,3,3,3,FALSE
9803,8,1592.916667,2,146.6666667,14,1722.583333,0,0.031578947,0,0,4,1,3,8,FALSE
9804,2,44.5,0,0,137,7012.266796,0.008321168,0.01964546,0,0,1,1,1,10,TRUE
9805,1,60.5,0,0,21,320.9833333,0,0.01,0,0,2,5,1,2,FALSE
9806,0,0,0,0,1,0,0.2,0.2,0,0,8,13,9,20,FALSE
9807,8,183.0833333,1,40.5,349,6879.801826,0.000568182,0.004306345,1.625051033,0,4,2,9,10,FALSE
9808,1,49,0,0,112,2237.603885,0.003933137,0.019128308,0,0,1,1,4,2,FALSE
9809,3,284,0,0,33,2270.75,0,0.010840336,0,0,2,2,7,2,FALSE
9810,2,50,0,0,24,602.25,0,0.003846154,0,0,2,2,1,2,TRUE
9811,12,158.5952381,2,167,48,1256.291667,0.003846154,0.016570513,29.76290794,0,3,2,1,2,FALSE
9812,8,47,0,0,18,1796.583333,0,0.02173913,0,0,2,2,2,1,FALSE
9813,0,0,0,0,9,269.7,0,0.033333333,0,0,3,2,3,10,FALSE
9814,2,33.75,0,0,6,96,0,0.025,0,0,2,2,4,2,FALSE
9815,4,53.75,0,0,41,1130.80754,0.019047619,0.018783069,0,0,3,2,1,2,FALSE
9816,0,0,0,0,42,1333.914286,0.01,0.01094246,0,0,1,2,2,2,FALSE
9817,2,34,0,0,35,1907.135417,0.006944444,0.021993464,64.25350176,0,2,2,1,10,TRUE
9818,0,0,0,0,40,1085.333333,0.0075,0.045,0,0,2,2,6,1,FALSE
9819,9,272.0416667,6,502.75,33,3239.418207,0.02,0.025011905,17.02873771,0,1,1,1,2,FALSE
9820,0,0,0,0,1,0,0.2,0.2,0,0,1,1,6,2,TRUE
9821,3,109,0,0,70,2002.25,0,0.004166667,0,0,2,2,1,2,FALSE
9822,0,0,1,77,58,3757.75,0.015819209,0.038418079,0,0,2,5,1,1,FALSE
9823,0,0,0,0,11,115.25,0.027272727,0.045454545,0,0,3,2,9,10,TRUE
9824,0,0,0,0,8,204.75,0,0.033333333,0,0,1,1,1,1,TRUE
9825,2,33.5,0,0,8,556,0,0.015151515,0,0,2,2,1,2,TRUE
9826,0,0,3,50.5,6,238.55,0,0.018518519,0,0,3,2,1,2,FALSE
9827,0,0,0,0,16,423.1833333,0.0125,0.016071429,0,0,3,2,7,10,FALSE
9828,0,0,0,0,22,1664,0.03030303,0.032424242,0,0,1,1,1,2,FALSE
9829,0,0,0,0,2,46.5,0.1,0.1,0,0,2,2,3,1,FALSE
9830,3,159.1666667,2,8,69,2766.942172,0.002816901,0.028665325,5.931332852,0,2,2,1,2,FALSE
9831,0,0,0,0,1,0,0.2,0.2,0,0,1,1,2,2,FALSE
9832,2,64.5,1,0,97,2696.10873,0.003436426,0.021408935,5.770973155,0,2,2,1,13,FALSE
9833,5,34.5,0,0,8,154.5,0.022222222,0.014814815,0,0,3,2,4,2,FALSE
9834,1,139.5,0,0,100,1831.149084,0,0.000505051,0,0,2,2,3,2,FALSE
9835,0,0,0,0,1,0,0.2,0.2,0,0,4,1,1,3,FALSE
9836,4,45,0,0,7,246.5,0.03,0.03,0,0,2,2,1,2,FALSE
9837,1,6,0,0,14,1626,0.051282051,0.092307692,0,0,1,1,1,1,FALSE
9838,4,43.92857143,0,0,182,9951.359644,0.003850267,0.021183788,8.665280918,0,2,2,1,2,FALSE
9839,2,569,1,58.5,23,941.6994048,0,0.008,9.331744184,0,2,2,4,2,FALSE
9840,1,5,2,66.5,64,1716.583333,0.012121212,0.019444444,0,0,4,2,1,2,TRUE
9841,0,0,0,0,20,597.25,0,0.02,0,0,2,2,1,13,FALSE
9842,0,0,0,0,7,43,0.085714286,0.121428571,0,0,3,2,1,1,FALSE
9843,3,37.58333333,0,0,67,1982.523611,0.004411765,0.010971792,0,0,2,2,3,1,FALSE
9844,1,2,0,0,61,1335.737854,0,0.002,20.15710234,0,4,4,1,2,TRUE
9845,0,0,0,0,28,690.9583333,0,0.022857143,0,0,2,2,6,2,TRUE
9846,13,331.9833333,5,128,202,8217.678753,0.001904762,0.013668745,3.651726351,0,2,2,3,10,TRUE
9847,0,0,2,157.5,35,5999.808333,0.005405405,0.027207207,0,0,2,2,4,1,TRUE
9848,4,56.25,0,0,10,182.25,0,0.025,0,0,3,2,6,2,FALSE
9849,6,224.875,0,0,21,845.75,0,0.008695652,0,0,8,13,9,20,FALSE
9850,6,279,2,69.5,41,1430.25,0,0.009929078,3.836079931,0,2,2,2,7,FALSE
9851,0,0,0,0,4,179.25,0,0.05,0,0,2,2,6,2,FALSE
9852,8,197.7083333,6,130.5166667,35,1359.771429,0.004761905,0.018611111,34.98992634,0,3,2,1,11,TRUE
9853,1,3,2,34,41,1021.519444,0.009302326,0.017829457,0,0,1,2,3,2,TRUE
9854,2,34.5,0,0,17,491.8333333,0,0.014705882,0,0,1,1,3,2,FALSE
9855,0,0,0,0,38,907.943254,0,0.005405405,23.6645871,0,2,2,1,2,FALSE
9856,0,0,1,78,108,8402.715986,0.008873457,0.019558305,0,0,3,2,2,13,FALSE
9857,0,0,0,0,4,184.3333333,0.1,0.0875,0,0,3,2,3,2,FALSE
9858,2,49.7,1,0,64,1991.822567,0.014830918,0.022398206,21.74053053,0,1,1,1,2,TRUE
9859,4,61.25,0,0,21,595.75,0.038095238,0.076190476,0,0,2,2,4,1,FALSE
9860,0,0,3,588,153,5315.211905,0.006174089,0.020586081,0,0,2,2,1,3,FALSE
9861,5,110,6,1188.5,230,9648.177094,0.004444444,0.015486639,3.359435653,0,2,2,1,2,FALSE
9862,0,0,0,0,5,73,0.12,0.16,0,0,2,2,2,3,FALSE
9863,2,47,1,0,20,738.9107143,0.017391304,0.023671498,0,0,3,2,1,2,FALSE
9864,4,20.5,1,59,5,83.5,0,0.014814815,0,0,2,2,9,3,FALSE
9865,0,0,0,0,1,0,0.2,0.2,0,0,2,2,3,1,TRUE
